,Title,Content
301,"DGB대구은행, 국가고객만족도(NCSI) 지방은행 1위 기업 선정",  DGB대구은행(은행장 임성훈)이 한국생산성본부가 주관하는 2021년 국가고객만족도(NCSI) 조사에서 지방은행 1위 기업으로 선정됐다고 9일 밝혔다. 국가고객만족도(NCSI)는 한국생산성본부와 미국 미시간대학이 공동 개발한 고객만족 측정 지표로 미국고객만족도(ACSI)와 동일한 측정 방법을 이용해...  
302,"대구은행 노조 ""김태오 회장 거취결정하라"" 사퇴 압박",  DGB대구은행 제1·2노조가 국제뇌물방지법 위반 혐의 등으로 기소된 김태오 DGB금융그룹 회장의 퇴진을 요구하고 나섰다. 김태오 회장도 같은날 변호인을 통해 “혐의 사실이 실체적 진실과 거리가 있다”며 진실 규명에 최선을 다하겠다는 입장을 처음으로 내놨다. 전국금융산업노동조합 대구은행지부는 7일...  
303,'소상공인 지원'...DGB대구은행-경북도-대구시 상생 협력 업무협약 체결,"  대구은행 임직원, 경북도와 대구시에 각각 1억 기부 경북도는 대구시, DGB대구은행과 코로나19로 어려움을 겪고 있는 대구.경북지역 소상공인 및 자영업자의 경쟁력 강화와 매출 활성화를 위해 8일 상생 업무협약을 체결했다. 협약의 주요 내용은 공공배달앱인 '먹깨비'와 '대구로'를 통한 자영업자의 매출 증대...  "
304,"대구은행 경관조명, 연말 볼거리로 각광",  DGB대구은행 수성구 제1본점 경관조명. 대구은행 제공 DGB금융그룹은 코로나19 장기화로 지친 그룹 임직원과 지역민들에게 따뜻한 마음을 전하고 다가오는 새해를 맞아 위기 극복의 희망을 전달하고자 수성동 DGB대구은행 제1본점과 북구 칠성동 제2본점에 경관조명을 오픈했다고 6일 밝혔다. 경관조명은...  
305,"[대구소식]DGB대구은행, ESG 경영실천 미래유망 뉴딜산업 금융지원 협약...",  DGB대구은행은 2일 본점에서 신용보증기금과 ESG경영 실천의 위한 미래 유망 뉴딜산업 육성을 위한 미래 유망 뉴딜 산업 금융지원 업무 협약을 체결했다. DGB대구은행은 ESG경영 실천을 통해 미래 유망 뉴딜산업을 선도적으로 육성하고자 신용보증기금에 50억원의 특별출연하며 출연 재원으로 1000억원 규모의...  
306,임성훈 DGB대구은행장 '후니가 간다'…MZ세대와 소통의 장 마련,"  임성훈 DGB대구은행 은행장이 MZ세대와 함께하는 다양한 소통의 장을 마련했다. 1일 DGB대구은행에 따르면 임 은행장은 지속적인 기업문화 개선을 위한 노력의 일환으로 '카-톡(Car-Talk·후니가 간다)'라는 프로그램을 진행했다. DGB대구은행 자체방송국인 DBC를 통해 제작, 전 지점으로 송출되는 자체제작...  "
307,“은행 인가 받으려 캄보디아 브로커에 뇌물”…전 대구은행장 등 임직...,  캄보디아 현지 법인의 상업은행 인가를 받기 위해 현지 공무원 등에 전달할 로비 자금을 해외 브로커에 전달한 DGB대구은행 임직원들이 재판에 넘겨졌다. 대구지검 반부패수사부(부장검사 김남훈)는 6일 ‘국제상거래에 있어서 외국 공무원에 대한 뇌물방지법’ 위반 혐의로 대구은행 임직원 4명을 불구속...  
308,"대구은행 경산영업부-국제단조, 경산시에 성금 1000만원 기탁","  대구은행 경산영업부(부장 윤수왕)에서 지난 21일 경산시청을 방문해 매서운 한파로 난방에 어려움을 겪고 있는 이웃들을 위해 성금 1000만 원을 기탁했다. 같은날 남산면 소재 ㈜국제단조(회장 김용우)에서도 경산시청을 방문해 희망2022 나눔캠페인 성금 1000만 원을 기탁했다. 최영조 경산시장은 ""어려운...  "
309,"DGB대구은행 BC카드, CU편의점 택배 무제한 할인 혜택 이벤트 실시",  내년 3월 31일까지…IM뱅크 앱 통해 참여 DGB대구은행은 연말을 맞아 DGB대구은행 BC카드 고객이 CU편의점 택배비를 결제할 경우 택배 운임 500원을 즉시 할인 해주는 이벤트를 제공한다고 10일 밝혔다. 이번 이벤트는 BGF네트웍스와 제휴해 DGB대구은행 BC카드(개인) 단독으로 실시한다. 내년 3월 31일까지...  
310,"대구은행, 대구광역시·경상북도 지역 소상공인 활성화 지원 협약","  DGB대구은행과 대구광역시, 경상북도는 8일 수성동 DGB대구은행 본점에서 ‘코로나 극복 및 대구·경북지역 소상공인 영업 활성화를 위한 3자 업무협약식’을 진행했다고 밝혔다.본 협약은 민관 상생협력을 기반으로 코로나19로 어려움을 겪고 있는 대구경북 소상공인 및 자영업자를 체계적으로 지원...  "
311,"대구은행, 고객만족도 지방은행 1위",  사진=대구은행 제공 DGB대구은행은 한국생산성본부가 주관하는 21년 국가고객만족도(NCSI) 조사에서 지방은행 1위 기업으로 선정됐다고 9일 밝혔다. 국가고객만족도(NCSI)는 한국생산성본부와 미국 미시간 대학이 공동 개발한 고객만족 측정 지표로 미국고객만족도(ACSI)와 동일한 측정 방법을 이용해...  
312,“은행 인가 받으려 캄보디아 브로커에 뇌물”…전 대구은행장 등 임직...,  캄보디아 현지 법인의 상업은행 인가를 받기 위해 현지 공무원 등에 전달할 로비 자금을 해외 브로커에 전달한 DGB대구은행 임직원들이 재판에 넘겨졌다. 대구지검 반부패수사부(부장검사 김남훈)는 6일 ‘국제상거래에 있어서 외국 공무원에 대한 뇌물방지법’ 위반 혐의로 대구은행 임직원 4명을 불구속...  
313,"대구은행 노조 ""불구속 기소 김태오 회장, 조속한 시기 거취 결정하라""","  전국금융산업노조 대구은행지부(위원장 김정원)는 7일 성명을 통해 ""김태오 회장은 조속한 시기에 거취에 대한 결정을 내려달라""고 촉구했다. 김태오 DGB 금융그룹 회장은 대구은행의 해외 자회사인 캄보디아 현지 법인 DGB SB(특수은행)의 상업은행 인가를 받기 위해 캄보디아 현지 공무원 등에게 전달할...  "
314,"대구은행 경산영업부-국제단조, 경산시에 성금 1000만원 기탁","  대구은행 경산영업부(부장 윤수왕)에서 지난 21일 경산시청을 방문해 매서운 한파로 난방에 어려움을 겪고 있는 이웃들을 위해 성금 1000만 원을 기탁했다. 같은날 남산면 소재 ㈜국제단조(회장 김용우)에서도 경산시청을 방문해 희망2022 나눔캠페인 성금 1000만 원을 기탁했다. 최영조 경산시장은 ""어려운...  "
315,"DGB대구은행 BC카드, CU편의점 택배 무제한 할인 혜택 이벤트 실시",  내년 3월 31일까지…IM뱅크 앱 통해 참여 DGB대구은행은 연말을 맞아 DGB대구은행 BC카드 고객이 CU편의점 택배비를 결제할 경우 택배 운임 500원을 즉시 할인 해주는 이벤트를 제공한다고 10일 밝혔다. 이번 이벤트는 BGF네트웍스와 제휴해 DGB대구은행 BC카드(개인) 단독으로 실시한다. 내년 3월 31일까지...  
316,"신용보증기금-대구은행, 미래 유망 뉴딜산업 금융지원 업무협약","  신용보증기금과 대구은행이 2일 'ESG 경영 실천을 위한 미래 유망 뉴딜산업 금융지원 업무협약'을 맺었다. 이번 협약은 신보와 대구은행이 뉴딜 선도기업 등을 발굴‧지원해 지역의 미래 유망 뉴딜 산업을 육성하고, 지역균형 발전에 기여하기 위해 마련됐다. 협약에 따라 대구은행은 신보에 50억원을...  "
317,"임성훈 DGB대구은행장, 25년 대구은행 발자취...지역민 사랑 경영이념 큰...",  임성훈 DGB대구은행장과 '향토와 문화' 전시(사진제공=DGB대구은행) DGB대구은행(임성훈 은행장)은 누구나 다 아는 바와 같이 대구경북을 기반으로 성장한 종합금융그룹이다. DGB금융그룹은 활발한 사회공헌과 지역경제의 활성화에 큰 역할을 해오고 있다. 이번에 임성훈 DGB대구은행장은 25년간...  
318,"TBC)DGB대구은행, 향토와 문화 100호 발간 기념식","  DGB대구은행이 사외보인 '향토와 문화' 100호 발간 기념식을 가졌습니다. 향토와 문화는 지역의 역사와 문화를 알리고 계승하기 위해 1996년 3월 창간한 계간 사외보로 지난 10월 100호를 발간했습니다. 100호는 '근현대 도시경'이란 주제로 달성공원과 시장, 대구읍성 등 주요 장소들을 중심으로 대구가...  "
319,"대구시·경북도·대구은행, 소상공인 지원 위해 맞손","  대구시와 경북도, DGB대구은행(이하 대구은행)이 '코로나19'로 매출감소와 경영악화 등 많은 어려움을 겪고 있는 지역 소상공인·자영업들을 지원하기 위해 손을 맞잡는다. 7일 이들 기관에 따르면 오는 8일 오전 11시 50분 대구은행 본점에서 권영진 대구시장, 이철우 경북지사, 임성훈 대구은행장이 참석한...  "
320,"신용보증기금, 대구은행과 뉴딜산업 위한 업무협약",  ▲ 윤대희 신용보증기금 이사장(왼쪽)과 임성훈 대구은행 은행장(오른쪽)이 기념촬영을 하고 있다. 사진=신용보증기금 신용보증기금(이하 신보)은 대구은행과 2일 대구은행 본점에서 'ESG 경영 실천을 위한 미래 유망 뉴딜산업 금융지원 업무협약'을 체결했다. 이번 협약은 신보와 대구은행이 뉴딜 선도기업...  
321,"DGB대구은행, 국가고객만족도(NCSI) 지방은행 1위 기업 선정",  DGB대구은행은 한국생산성본부가 주관하는 21년 국가고객만족도(NCSI) 조사에서 지방은행 1위 기업으로 선정됐다고 9일 밝혔다. 국가고객만족도(NCSI)는 한국생산성본부와 미국 미시간 대학이 공동 개발한 고객만족 측정 지표로 미국고객만족도(ACSI)와 동일한 측정 방법을 이용해 대표성과 신뢰성을...  
322,"TBC)DGB대구은행, 향토와 문화 100호 발간 기념식","  DGB대구은행이 사외보인 '향토와 문화' 100호 발간 기념식을 가졌습니다. 향토와 문화는 지역의 역사와 문화를 알리고 계승하기 위해 1996년 3월 창간한 계간 사외보로 지난 10월 100호를 발간했습니다. 100호는 '근현대 도시경'이란 주제로 달성공원과 시장, 대구읍성 등 주요 장소들을 중심으로 대구가...  "
323,"경북도, 대구시, 대구은행과 손잡고 소상공인 지원 나서",  경북도는 8일 대구시와 대구은행과 함께 소상공인 및 자영업자의 경쟁력 강화를 위한 상생협약을 DGB대구은행 본점에서 맺었다. 코로나19로 어려움을 겪고 있는 대구·경북지역 소상공인 및 자영업자의 경쟁력 강화와 매출 활성화를 위해서다. 이번 협약은 최근 ‘오미크론’ 변이로 현행 위드 코로나 체계가...  
324,"대구시·경북도·대구은행, 소상공인 지원 위해 맞손","  대구시와 경북도, DGB대구은행(이하 대구은행)이 '코로나19'로 매출감소와 경영악화 등 많은 어려움을 겪고 있는 지역 소상공인·자영업들을 지원하기 위해 손을 맞잡는다. 7일 이들 기관에 따르면 오는 8일 오전 11시 50분 대구은행 본점에서 권영진 대구시장, 이철우 경북지사, 임성훈 대구은행장이 참석한...  "
325,"대구은행, 독도등대 근무직원 지원 후원금 전달",  DGB대구은행은 포항지방해양수산청에 독도등대 근무직원을 위한 후원금 500만원을 전달했다고 1일 밝혔다. 올해로 13년째 후원금을 전달하고 있다. 독도등대는 지난 1954년 무인등대로 설치된 후 1998년 12월에 유인등대로 바뀌어 현재 등대원 6명이 2개조로 1개월씩 교대로 근무하며 뱃길을 열어주고...  
326,"임성훈 대구은행장, MZ세대와 소통 운전대 잡아","  임성훈 DGB대구은행장이 MZ세대와 소통 운전대를 잡아 관심을 끈다. DGB대구은행(이하 대구은행)은 임성훈 은행장이 MZ세대와 함께하는 다양한 소통의 장을 마련하고, 지속적인 기업문화 개선을 위한 노력의 일환으로 'Car-Talk'(후니가 간다)라는 프로그램을 진행, 11월 29일 자체방송국인 DBC와 유튜브를 통해 첫...  "
327,"[대구소식]DGB대구은행, 지역 소외계층 '희망 도시락' 전달 등",  DGB대구은행은 남산종합사회복지관에서 대한적십자사 대구지사와 함께 '희망 도시락' 전달 행사를 가졌다고 3일 밝혔다. 중구 취약계층을 지원하기 위해 진행한 이번 행사에는 DGB대구은행 임직원으로 구성된 DGB동행봉사단과 적십자 봉사원이 참여해 봉사활동을 했다. 봉사에 참여한 이들은 철저한 방역 수칙...  
328,"DGB대구은행 BC카드, CU편의점 택배 500원 할인",  DGB대구은행은 택배 이용이 증가하는 연말 시즌을 맞아 DGB대구은행 BC카드 고객이 CU편의점 택배비를 결제할 경우 택배 운임 500원 즉시 할인 혜택을 제공하는 이벤트를 진행한다. BGF네트웍스와 제휴해 DGB대구은행BC카드(개인) 단독으로 실시하는 이번 행사는 이달부터 내년 3월31일까지 4개월간...  
329,"DGB대구은행, 마이데이터기반 개인자산관리 서비스","  DGB대구은행은 마이데이터기반 개인자산관리 서비스를 오픈하고, 이를 기념해 5성급 호텔 숙박권, 스마트 워치 등을 매일 추첨 증정하는 기념 이벤트를 실시한다고 2일 밝혔다. 통합된 금융데이터를 확보하고 축적해 종합적으로 활용하는 마이데이터는 정보 주체인 고객이 동의하면 全금융기관에 분산돼 있는...  "
330,"DGB대구은행, 2021 독도사랑 후원금 전달",  DGB 대구은행(은행장 임성훈)이 포항지방해양수산청(청장 여기동)에 독도등대 근무직원을 위한후원금 500만원을 전달했다고 1일 밝혔다. '독도사랑 후원금 전달식'은 영토수호의식을 고취하고 독도사랑 실천을 위한 '독도사랑 자매결연 협약' 이후 올해로 13년째 지속되고 있다. 지난 30일 진행된 후원식...  
331,"[대구소식]DGB대구은행, 지역 소외계층 '희망 도시락' 전달 등",  DGB대구은행은 남산종합사회복지관에서 대한적십자사 대구지사와 함께 '희망 도시락' 전달 행사를 가졌다고 3일 밝혔다. 중구 취약계층을 지원하기 위해 진행한 이번 행사에는 DGB대구은행 임직원으로 구성된 DGB동행봉사단과 적십자 봉사원이 참여해 봉사활동을 했다. 봉사에 참여한 이들은 철저한 방역 수칙...  
332,"대구은행, 대구광역시 경상북도와 소상공인 지원 업무협약 맺어","  권영진 대구시장, 임성훈 대구은행장, 이철우 경북도지사가 12월8일 대구은행 본점에서 '코로나19 극복 및 대구·경북지역 경제 활성화를 위한 업무협약'을 맺은 뒤 기념사진을 찍고 있다. <대구은행> DGB대구은행이 대구·경북지역 소상공인을 지원한다. DGB대구은행은 8일 대구 수성동에 있는 본점에서...  "
333,"DGB대구은행 BC카드, CU편의점 택배 500원 할인",  DGB대구은행은 택배 이용이 증가하는 연말 시즌을 맞아 DGB대구은행 BC카드 고객이 CU편의점 택배비를 결제할 경우 택배 운임 500원 즉시 할인 혜택을 제공하는 이벤트를 진행한다. BGF네트웍스와 제휴해 DGB대구은행BC카드(개인) 단독으로 실시하는 이번 행사는 이달부터 내년 3월31일까지 4개월간...  
334,"DGB대구은행, 마이데이터기반 개인자산관리 서비스","  DGB대구은행은 마이데이터기반 개인자산관리 서비스를 오픈하고, 이를 기념해 5성급 호텔 숙박권, 스마트 워치 등을 매일 추첨 증정하는 기념 이벤트를 실시한다고 2일 밝혔다. 통합된 금융데이터를 확보하고 축적해 종합적으로 활용하는 마이데이터는 정보 주체인 고객이 동의하면 全금융기관에 분산돼 있는...  "
335,"DGB대구은행, BC카드 CU편의점 택배 즉시 500원 할인",  DGB대구은행(은행장 임성훈)은 택배 이용이 증가하는 연말 시즌을 맞아 DGB대구은행 BC카드 고객을 대상으로 CU편의점 택배 운임 즉시 할인 이벤트를 진행한다고 10일 밝혔다. BGF네트웍스와 제휴해 DGB대구은행BC카드(개인) 단독으로 실시하는...  
336,"신보-대구은행, 지역 미래 유망 뉴딜산업을 위한 MOU","  신용보증기금은 대구은행과 대구은행 본점에서 ‘ESG(환경·사회·지배구조) 경영 실천을 위한 미래 유망 뉴딜산업 금융지원 업무협약’을 체결했다고 2일 밝혔다. 이번 협약은 신보와 대구은행이 뉴딜 선도기업 등을 발굴‧지원함으로써 지역의 미래 유망 뉴딜 산업을 육성하고, 지역균형 발전에 기여하기...  "
337,DGB대구은행-하이투자증권 복합점포 ‘DIGNITY 여의도센터’ 오픈,  DGB대구은행 여의도지점과 하이투자증권 여의도WM센터가 결합된 DIGNITY 여의도센터는 하이투자증권 본사가 이달 말 이전해 새롭게 둥지를 트는 하이투자증권빌딩(서울시 영등포구 여의대로66) 4층에 위치한다. DIGNITY 여의도센터는 공동 상담실을 운영하는 등 협업을 바탕으로 그룹 계열사 간 시너지...  
338,"대구은행 경산영업부, 이웃돕기 성금 1천만원 기탁","  대구은행 경산영업부(부장 윤수왕)는 21일 경산시청에 난방유 지원을 위한 성금 1천만원을 기탁했다. 대구은행 경산영업부는 매년 희망나눔캠페인뿐만 아니라 지역아동센터에 교복비를 지원하는 등 다양한 사회공헌활동을 해오고 있다. 윤수왕 부장은 ""지역민들로부터 받는 사랑에는 못 미치지만, 앞으로도...  "
